state,date,sex,ethnicity,population,abs
Negeri Sembilan,1/1/2023,both,bumi_malay,720,4555
Negeri Sembilan,1/1/2023,both,chinese,246.7,2099
Negeri Sembilan,1/1/2023,both,indian,162.9,1328
Pahang,1/1/2000,both,bumi_malay,886.4,3689
Pahang,1/1/2000,both,chinese,221.1,1154
Pahang,1/1/2000,both,indian,61.9,273
Pahang,1/1/2001,both,bumi_malay,903,3809
Pahang,1/1/2001,both,chinese,222.5,1197
Pahang,1/1/2001,both,indian,62.1,273
Pahang,1/1/2002,both,bumi_malay,919.9,4267
Pahang,1/1/2002,both,chinese,223.4,1245
Pahang,1/1/2002,both,indian,62.3,331
Pahang,1/1/2003,both,bumi_malay,937.1,4190
Pahang,1/1/2003,both,chinese,224.3,1317
Pahang,1/1/2003,both,indian,62.4,308
Pahang,1/1/2004,both,bumi_malay,953.3,4286
Pahang,1/1/2004,both,chinese,225,1166
Pahang,1/1/2004,both,indian,62.5,336
Pahang,1/1/2005,both,bumi_malay,969.9,4427
Pahang,1/1/2005,both,chinese,225.8,1279
Pahang,1/1/2005,both,indian,62.6,306
Pahang,1/1/2006,both,bumi_malay,986.3,4603
Pahang,1/1/2006,both,chinese,226.7,1259
Pahang,1/1/2006,both,indian,62.7,288
Pahang,1/1/2007,both,bumi_malay,1002.4,4696
Pahang,1/1/2007,both,chinese,227.7,1203
Pahang,1/1/2007,both,indian,62.8,322
Pahang,1/1/2008,both,bumi_malay,1018.5,4935
Pahang,1/1/2008,both,chinese,228.6,1302
Pahang,1/1/2008,both,indian,62.9,307
Pahang,1/1/2009,both,bumi_malay,1034.4,5191
Pahang,1/1/2009,both,chinese,229.7,1315
Pahang,1/1/2009,both,indian,63,336
Pahang,1/1/2010,both,bumi_malay,1052.2,5480
Pahang,1/1/2010,both,chinese,230.9,1304
Pahang,1/1/2010,both,indian,63.1,350
Pahang,1/1/2011,both,bumi_malay,1067.9,5552
Pahang,1/1/2011,both,chinese,232.9,1351
Pahang,1/1/2011,both,indian,64,338
Pahang,1/1/2012,both,bumi_malay,1080.8,5475
Pahang,1/1/2012,both,chinese,232.5,1356
Pahang,1/1/2012,both,indian,64.4,353
Pahang,1/1/2013,both,bumi_malay,1094.6,5654
Pahang,1/1/2013,both,chinese,233.4,1491
Pahang,1/1/2013,both,indian,64.3,383
Pahang,1/1/2014,both,bumi_malay,1111.7,5875
Pahang,1/1/2014,both,chinese,233,1424
Pahang,1/1/2014,both,indian,64.7,396
Pahang,1/1/2015,both,bumi_malay,1127,6037
Pahang,1/1/2015,both,chinese,233.1,1430
Pahang,1/1/2015,both,indian,64.5,376
Pahang,1/1/2016,both,bumi_malay,1141.6,6315
Pahang,1/1/2016,both,chinese,232.6,1545
Pahang,1/1/2016,both,indian,64.9,398
Pahang,1/1/2017,both,bumi_malay,1156.8,6580
Pahang,1/1/2017,both,chinese,232.7,1638
Pahang,1/1/2017,both,indian,65.3,426
Pahang,1/1/2018,both,bumi_malay,1170.4,6585
Pahang,1/1/2018,both,chinese,232.7,1590
Pahang,1/1/2018,both,indian,66.5,407
Pahang,1/1/2019,both,bumi_malay,1183.9,6503
Pahang,1/1/2019,both,chinese,232.6,1628
Pahang,1/1/2019,both,indian,67.7,407
Pahang,1/1/2020,both,bumi_malay,1134.2,6114
Pahang,1/1/2020,both,chinese,221.7,1638
Pahang,1/1/2020,both,indian,55.9,360
Pahang,1/1/2021,both,bumi_malay,1149.7,7293
Pahang,1/1/2021,both,chinese,221.3,1859
Pahang,1/1/2021,both,indian,55.8,507
Pahang,1/1/2022,both,bumi_malay,1161.4,7872
Pahang,1/1/2022,both,chinese,220.6,1939
Pahang,1/1/2022,both,indian,55.8,465
Pahang,1/1/2023,both,bumi_malay,1173.9,7467
Pahang,1/1/2023,both,chinese,220,1888
Pahang,1/1/2023,both,indian,55.8,415
Perak,1/1/2000,both,bumi_malay,1069,6044
Perak,1/1/2000,both,chinese,660.9,4842
Perak,1/1/2000,both,indian,267.1,1655
Perak,1/1/2001,both,bumi_malay,1090.5,6385
Perak,1/1/2001,both,chinese,668.4,4858
Perak,1/1/2001,both,indian,270,1685
Perak,1/1/2002,both,bumi_malay,1109.6,6881
Perak,1/1/2002,both,chinese,674,5031
Perak,1/1/2002,both,indian,272.5,1782
Perak,1/1/2003,both,bumi_malay,1127.4,7098
Perak,1/1/2003,both,chinese,679.1,5019
Perak,1/1/2003,both,indian,274.5,1797
Perak,1/1/2004,both,bumi_malay,1145.4,6865
Perak,1/1/2004,both,chinese,683.5,5115
Perak,1/1/2004,both,indian,276.6,1761
Perak,1/1/2005,both,bumi_malay,1163.5,6863
Perak,1/1/2005,both,chinese,687.5,5060
Perak,1/1/2005,both,indian,278.3,1739
Perak,1/1/2006,both,bumi_malay,1181.2,7124
Perak,1/1/2006,both,chinese,690.9,4939
Perak,1/1/2006,both,indian,279.9,1737
Perak,1/1/2007,both,bumi_malay,1198.3,7318
Perak,1/1/2007,both,chinese,693.9,5208
Perak,1/1/2007,both,indian,281.4,1754
Perak,1/1/2008,both,bumi_malay,1214.3,7596
Perak,1/1/2008,both,chinese,696.3,5262
Perak,1/1/2008,both,indian,282.7,1907
Perak,1/1/2009,both,bumi_malay,1230,7737
Perak,1/1/2009,both,chinese,698.4,5346
Perak,1/1/2009,both,indian,283.9,1929
Perak,1/1/2010,both,bumi_malay,1247.3,7510
Perak,1/1/2010,both,chinese,700.5,5237
Perak,1/1/2010,both,indian,284.8,1994
Perak,1/1/2011,both,bumi_malay,1264.4,7843
Perak,1/1/2011,both,chinese,701.5,5519
Perak,1/1/2011,both,indian,285.7,1959
Perak,1/1/2012,both,bumi_malay,1277.3,8019
Perak,1/1/2012,both,chinese,703.6,5634
Perak,1/1/2012,both,indian,288.7,2041
Perak,1/1/2013,both,bumi_malay,1282.6,8110
Perak,1/1/2013,both,chinese,705,5459
Perak,1/1/2013,both,indian,287.5,2153
Perak,1/1/2014,both,bumi_malay,1295.9,8338
Perak,1/1/2014,both,chinese,702.9,5799
Perak,1/1/2014,both,indian,285,2121
Perak,1/1/2015,both,bumi_malay,1301.4,8493
Perak,1/1/2015,both,chinese,703.1,5895
Perak,1/1/2015,both,indian,283,2103
Perak,1/1/2016,both,bumi_malay,1315.8,8783
Perak,1/1/2016,both,chinese,700.1,6116
Perak,1/1/2016,both,indian,280.4,2203
Perak,1/1/2017,both,bumi_malay,1327.9,8908
Perak,1/1/2017,both,chinese,695.9,6305
Perak,1/1/2017,both,indian,279.5,2147
Perak,1/1/2018,both,bumi_malay,1338.5,9212
Perak,1/1/2018,both,chinese,694.1,6484
Perak,1/1/2018,both,indian,277.4,2273
Perak,1/1/2019,both,bumi_malay,1350.3,9187
Perak,1/1/2019,both,chinese,692.2,6499
Perak,1/1/2019,both,indian,275.7,2367
Perak,1/1/2020,both,bumi_malay,1364.8,8868
Perak,1/1/2020,both,chinese,643.6,6286
Perak,1/1/2020,both,indian,270.8,2203
Perak,1/1/2021,both,bumi_malay,1385.7,10656
Perak,1/1/2021,both,chinese,642.9,7119
Perak,1/1/2021,both,indian,271.7,2697
Perak,1/1/2022,both,bumi_malay,1396.8,11327
Perak,1/1/2022,both,chinese,638.3,7507
Perak,1/1/2022,both,indian,271.2,2763
Perak,1/1/2023,both,bumi_malay,1409.1,10473
Perak,1/1/2023,both,chinese,634.5,7048
Perak,1/1/2023,both,indian,270.9,2605
Perlis,1/1/2000,both,bumi_malay,174,1068
Perlis,1/1/2000,both,chinese,21.2,163
Perlis,1/1/2000,both,indian,2.7,23
Perlis,1/1/2001,both,bumi_malay,176.6,1075
Perlis,1/1/2001,both,chinese,20.9,194
Perlis,1/1/2001,both,indian,2.8,17
Perlis,1/1/2002,both,bumi_malay,179.2,1154
Perlis,1/1/2002,both,chinese,20.7,159
Perlis,1/1/2002,both,indian,2.8,12
Perlis,1/1/2003,both,bumi_malay,181.8,1199
Perlis,1/1/2003,both,chinese,20.5,160
Perlis,1/1/2003,both,indian,2.8,20
Perlis,1/1/2004,both,bumi_malay,184.5,1191
Perlis,1/1/2004,both,chinese,20.2,166
Perlis,1/1/2004,both,indian,2.8,18
Perlis,1/1/2005,both,bumi_malay,187.1,1203
Perlis,1/1/2005,both,chinese,20,176
Perlis,1/1/2005,both,indian,2.8,15
Perlis,1/1/2006,both,bumi_malay,189.7,1236
Perlis,1/1/2006,both,chinese,19.7,149
Perlis,1/1/2006,both,indian,2.9,28
Perlis,1/1/2007,both,bumi_malay,192.3,1266
Perlis,1/1/2007,both,chinese,19.5,163
Perlis,1/1/2007,both,indian,2.9,18
Perlis,1/1/2008,both,bumi_malay,195,1374
Perlis,1/1/2008,both,chinese,19.2,170
Perlis,1/1/2008,both,indian,2.9,24
Perlis,1/1/2009,both,bumi_malay,198.1,1326
Perlis,1/1/2009,both,chinese,19,168
Perlis,1/1/2009,both,indian,2.9,23
Perlis,1/1/2010,both,bumi_malay,201.7,1423
Perlis,1/1/2010,both,chinese,18.8,174
Perlis,1/1/2010,both,indian,3,22
Perlis,1/1/2011,both,bumi_malay,202.7,1400
Perlis,1/1/2011,both,chinese,18.9,148
Perlis,1/1/2011,both,indian,3,18
Perlis,1/1/2012,both,bumi_malay,204.4,1407
Perlis,1/1/2012,both,chinese,18.9,164
Perlis,1/1/2012,both,indian,3,17
Perlis,1/1/2013,both,bumi_malay,206.9,1478
Perlis,1/1/2013,both,chinese,19.1,180
Perlis,1/1/2013,both,indian,3.1,26
Perlis,1/1/2014,both,bumi_malay,208.6,1435
Perlis,1/1/2014,both,chinese,19.1,146
Perlis,1/1/2014,both,indian,3.1,19
Perlis,1/1/2015,both,bumi_malay,212,1526
Perlis,1/1/2015,both,chinese,19.2,153
Perlis,1/1/2015,both,indian,3.1,26
Perlis,1/1/2016,both,bumi_malay,214.3,1629
Perlis,1/1/2016,both,chinese,19.2,174
Perlis,1/1/2016,both,indian,3.1,30
Perlis,1/1/2017,both,bumi_malay,215.4,1711
Perlis,1/1/2017,both,chinese,18.9,187
Perlis,1/1/2017,both,indian,3.1,36
Perlis,1/1/2018,both,bumi_malay,217,1771
Perlis,1/1/2018,both,chinese,18.9,182
Perlis,1/1/2018,both,indian,3.1,18
Perlis,1/1/2019,both,bumi_malay,217.7,1714
Perlis,1/1/2019,both,chinese,18.9,185
Perlis,1/1/2019,both,indian,3.1,29
Perlis,1/1/2020,both,bumi_malay,245.4,1692
Perlis,1/1/2020,both,chinese,20.5,178
Perlis,1/1/2020,both,indian,5.1,31
Perlis,1/1/2021,both,bumi_malay,247.8,1902
Perlis,1/1/2021,both,chinese,20.4,237
Perlis,1/1/2021,both,indian,5.1,26
Perlis,1/1/2022,both,bumi_malay,249.4,2094
Perlis,1/1/2022,both,chinese,20.2,234
Perlis,1/1/2022,both,indian,5.1,30
Perlis,1/1/2023,both,bumi_malay,250.9,1881
Perlis,1/1/2023,both,chinese,20.1,212
Perlis,1/1/2023,both,indian,5.1,28
Penang,1/1/2000,both,bumi_malay,535,2462
Penang,1/1/2000,both,chinese,600.7,3558
Penang,1/1/2000,both,indian,137.4,843
Penang,1/1/2001,both,bumi_malay,545.8,2472
Penang,1/1/2001,both,chinese,610.1,3623
Penang,1/1/2001,both,indian,139.9,875
Penang,1/1/2002,both,bumi_malay,556.3,2693
Penang,1/1/2002,both,chinese,618.1,3891
Penang,1/1/2002,both,indian,142.2,942
Penang,1/1/2003,both,bumi_malay,566.1,2676
Penang,1/1/2003,both,chinese,625.7,3970
Penang,1/1/2003,both,indian,144.3,955
Penang,1/1/2004,both,bumi_malay,576,2665
Penang,1/1/2004,both,chinese,632.8,3996
Penang,1/1/2004,both,indian,146.4,944
Penang,1/1/2005,both,bumi_malay,585.7,2719
Penang,1/1/2005,both,chinese,639.7,4039
Penang,1/1/2005,both,indian,148.3,921
Penang,1/1/2006,both,bumi_malay,595.5,2753
Penang,1/1/2006,both,chinese,646.4,3995
Penang,1/1/2006,both,indian,150.1,983
Penang,1/1/2007,both,bumi_malay,605.6,2848
Penang,1/1/2007,both,chinese,652.9,4253
Penang,1/1/2007,both,indian,151.8,1023
Penang,1/1/2008,both,bumi_malay,615.7,3026
Penang,1/1/2008,both,chinese,659.3,4248
Penang,1/1/2008,both,indian,153.5,1006
Penang,1/1/2009,both,bumi_malay,625.8,3027
Penang,1/1/2009,both,chinese,665.3,4372
Penang,1/1/2009,both,indian,155.2,1074
Penang,1/1/2010,both,bumi_malay,636.2,3131
Penang,1/1/2010,both,chinese,671.3,4564
Penang,1/1/2010,both,indian,156.8,1156
Penang,1/1/2011,both,bumi_malay,648.7,3132
Penang,1/1/2011,both,chinese,674.9,4627
Penang,1/1/2011,both,indian,159,1137
Penang,1/1/2012,both,bumi_malay,661.3,3223
Penang,1/1/2012,both,chinese,678.1,4555
Penang,1/1/2012,both,indian,160.9,1164
Penang,1/1/2013,both,bumi_malay,674.2,3341
Penang,1/1/2013,both,chinese,681.3,4799
Penang,1/1/2013,both,indian,161.5,1207
Penang,1/1/2014,both,bumi_malay,687.6,3463
Penang,1/1/2014,both,chinese,683.5,4791
Penang,1/1/2014,both,indian,161.9,1262
Penang,1/1/2015,both,bumi_malay,697.3,3642
Penang,1/1/2015,both,chinese,685.8,5151
Penang,1/1/2015,both,indian,164.3,1244
Penang,1/1/2016,both,bumi_malay,707.1,3852
Penang,1/1/2016,both,chinese,688.9,5341
Penang,1/1/2016,both,indian,165.7,1325
Penang,1/1/2017,both,bumi_malay,723.3,3967
Penang,1/1/2017,both,chinese,694.2,5212
Penang,1/1/2017,both,indian,166.1,1373
Penang,1/1/2018,both,bumi_malay,739.4,4085
Penang,1/1/2018,both,chinese,694.2,5501
Penang,1/1/2018,both,indian,166.5,1442
Penang,1/1/2019,both,bumi_malay,753.9,3949
Penang,1/1/2019,both,chinese,694,5325
Penang,1/1/2019,both,indian,166.8,1440
Penang,1/1/2020,both,bumi_malay,707.9,3781
Penang,1/1/2020,both,chinese,718.4,5334
Penang,1/1/2020,both,indian,155.5,1405
Penang,1/1/2021,both,bumi_malay,715.3,4986
Penang,1/1/2021,both,chinese,718.2,6738
Penang,1/1/2021,both,indian,155.5,1856
Penang,1/1/2022,both,bumi_malay,721.4,4710
Penang,1/1/2022,both,chinese,715.2,6313
Penang,1/1/2022,both,indian,155.1,1678
Penang,1/1/2023,both,bumi_malay,728.8,4337
Penang,1/1/2023,both,chinese,713.2,6143
Penang,1/1/2023,both,indian,155.1,1603
Sabah,1/1/2000,both,bumi_malay,303.5,771
Sabah,1/1/2000,both,chinese,479.9,980
Sabah,1/1/2000,both,indian,9.7,15
Sabah,1/1/2001,both,bumi_malay,296.1,968
Sabah,1/1/2001,both,chinese,488.2,1096
Sabah,1/1/2001,both,indian,9.7,18
Sabah,1/1/2002,both,bumi_malay,288.2,1156
Sabah,1/1/2002,both,chinese,496.1,1065
Sabah,1/1/2002,both,indian,9.6,21
Sabah,1/1/2003,both,bumi_malay,279.3,1101
Sabah,1/1/2003,both,chinese,503.5,1162
Sabah,1/1/2003,both,indian,9.6,21
Sabah,1/1/2004,both,bumi_malay,270.7,1169
Sabah,1/1/2004,both,chinese,511.1,1168
Sabah,1/1/2004,both,indian,9.6,20
Sabah,1/1/2005,both,bumi_malay,262.6,926
Sabah,1/1/2005,both,chinese,519.2,1143
Sabah,1/1/2005,both,indian,9.5,24
Sabah,1/1/2006,both,bumi_malay,254.3,903
Sabah,1/1/2006,both,chinese,527.9,1137
Sabah,1/1/2006,both,indian,9.5,19
Sabah,1/1/2007,both,bumi_malay,246.3,884
Sabah,1/1/2007,both,chinese,537,1157
Sabah,1/1/2007,both,indian,9.5,26
Sabah,1/1/2008,both,bumi_malay,238.5,998
Sabah,1/1/2008,both,chinese,546.8,1274
Sabah,1/1/2008,both,indian,9.5,24
Sabah,1/1/2009,both,bumi_malay,231.1,1077
Sabah,1/1/2009,both,chinese,557.3,1223
Sabah,1/1/2009,both,indian,9.5,24
Sabah,1/1/2010,both,bumi_malay,224,1024
Sabah,1/1/2010,both,chinese,295.7,1344
Sabah,1/1/2010,both,indian,9.5,20
Sabah,1/1/2011,both,bumi_malay,232.3,1114
Sabah,1/1/2011,both,chinese,298.3,1335
Sabah,1/1/2011,both,indian,10.4,28
Sabah,1/1/2012,both,bumi_malay,240.6,1044
Sabah,1/1/2012,both,chinese,299.9,1307
Sabah,1/1/2012,both,indian,11.1,18
Sabah,1/1/2013,both,bumi_malay,252.1,1154
Sabah,1/1/2013,both,chinese,301.5,1310
Sabah,1/1/2013,both,indian,12.2,37
Sabah,1/1/2014,both,bumi_malay,262.5,1236
Sabah,1/1/2014,both,chinese,303.6,1692
Sabah,1/1/2014,both,indian,12.2,61
Sabah,1/1/2015,both,bumi_malay,273.3,1269
Sabah,1/1/2015,both,chinese,303.5,1737
Sabah,1/1/2015,both,indian,12.2,63
Sabah,1/1/2016,both,bumi_malay,281.5,1749
Sabah,1/1/2016,both,chinese,307,1901
Sabah,1/1/2016,both,indian,12.3,44
Sabah,1/1/2017,both,bumi_malay,288.3,1830
Sabah,1/1/2017,both,chinese,307,1963
Sabah,1/1/2017,both,indian,13.1,48
Sabah,1/1/2018,both,bumi_malay,295.3,1972
Sabah,1/1/2018,both,chinese,306.9,2142
Sabah,1/1/2018,both,indian,13.2,46
Sabah,1/1/2019,both,bumi_malay,302.7,2086
Sabah,1/1/2019,both,chinese,307.2,2239
Sabah,1/1/2019,both,indian,13.3,51
Sabah,1/1/2020,both,bumi_malay,236.9,1980
Sabah,1/1/2020,both,chinese,248.9,2290
Sabah,1/1/2020,both,indian,6,39
Sabah,1/1/2021,both,bumi_malay,312.2,2618
Sabah,1/1/2021,both,chinese,248,2712
Sabah,1/1/2021,both,indian,5.9,47
Sabah,1/1/2022,both,bumi_malay,316.1,2381
Sabah,1/1/2022,both,chinese,246.1,2665
Sabah,1/1/2022,both,indian,5.9,49
Sabah,1/1/2023,both,bumi_malay,321.7,2328
Sabah,1/1/2023,both,chinese,244.8,2458
Sabah,1/1/2023,both,indian,5.9,48
Sarawak,1/1/2000,both,bumi_malay,462.3,1742
Sarawak,1/1/2000,both,chinese,603.7,2186
Sarawak,1/1/2000,both,indian,166.8,22
Sarawak,1/1/2001,both,bumi_malay,472.6,1768
Sarawak,1/1/2001,both,chinese,614.4,2212
Sarawak,1/1/2001,both,indian,170.5,14
Sarawak,1/1/2002,both,bumi_malay,483.2,1846
Sarawak,1/1/2002,both,chinese,625.2,2255
Sarawak,1/1/2002,both,indian,174,23
Sarawak,1/1/2003,both,bumi_malay,493,1909
Sarawak,1/1/2003,both,chinese,635.9,2334
Sarawak,1/1/2003,both,indian,177.2,28
Sarawak,1/1/2004,both,bumi_malay,503.2,2004
Sarawak,1/1/2004,both,chinese,647.1,2431
Sarawak,1/1/2004,both,indian,180.5,26
Sarawak,1/1/2005,both,bumi_malay,513.9,1828
Sarawak,1/1/2005,both,chinese,658.6,2447
Sarawak,1/1/2005,both,indian,183.7,21
Sarawak,1/1/2006,both,bumi_malay,524.9,1997
Sarawak,1/1/2006,both,chinese,670.3,2454
Sarawak,1/1/2006,both,indian,187,19
Sarawak,1/1/2007,both,bumi_malay,536.1,1936
Sarawak,1/1/2007,both,chinese,680.8,2603
Sarawak,1/1/2007,both,indian,190.2,16
Sarawak,1/1/2008,both,bumi_malay,547.3,2058
Sarawak,1/1/2008,both,chinese,692.8,2633
Sarawak,1/1/2008,both,indian,193.3,18
Sarawak,1/1/2009,both,bumi_malay,558.2,2268
Sarawak,1/1/2009,both,chinese,705.9,2798
Sarawak,1/1/2009,both,indian,196.2,26
Sarawak,1/1/2010,both,bumi_malay,568.8,2046
Sarawak,1/1/2010,both,chinese,584.1,2795
Sarawak,1/1/2010,both,indian,7.4,15
Sarawak,1/1/2011,both,bumi_malay,578.4,2278
Sarawak,1/1/2011,both,chinese,589.3,2777
Sarawak,1/1/2011,both,indian,7.2,30
Sarawak,1/1/2012,both,bumi_malay,590.3,2284
Sarawak,1/1/2012,both,chinese,595.9,2896
Sarawak,1/1/2012,both,indian,7.2,32
Sarawak,1/1/2013,both,bumi_malay,598.9,2249
Sarawak,1/1/2013,both,chinese,602.4,2911
Sarawak,1/1/2013,both,indian,7.3,22
Sarawak,1/1/2014,both,bumi_malay,607.8,2379
Sarawak,1/1/2014,both,chinese,606.7,3160
Sarawak,1/1/2014,both,indian,7.4,29
Sarawak,1/1/2015,both,bumi_malay,616.6,2498
Sarawak,1/1/2015,both,chinese,611.7,3155
Sarawak,1/1/2015,both,indian,7.5,16
Sarawak,1/1/2016,both,bumi_malay,624.7,2553
Sarawak,1/1/2016,both,chinese,615.8,3221
Sarawak,1/1/2016,both,indian,7.5,26
Sarawak,1/1/2017,both,bumi_malay,633,2571
Sarawak,1/1/2017,both,chinese,619.2,3420
Sarawak,1/1/2017,both,indian,7.6,29
Sarawak,1/1/2018,both,bumi_malay,640.3,2780
Sarawak,1/1/2018,both,chinese,622,3573
Sarawak,1/1/2018,both,indian,7.7,27
Sarawak,1/1/2019,both,bumi_malay,647.7,2797
Sarawak,1/1/2019,both,chinese,625,3609
Sarawak,1/1/2019,both,indian,7.7,39
Sarawak,1/1/2020,both,bumi_malay,575.4,2838
Sarawak,1/1/2020,both,chinese,554.6,3725
Sarawak,1/1/2020,both,indian,5.1,24
Sarawak,1/1/2021,both,bumi_malay,585.3,3451
Sarawak,1/1/2021,both,chinese,556.2,4480
Sarawak,1/1/2021,both,indian,5,26
Sarawak,1/1/2022,both,bumi_malay,591,3325
Sarawak,1/1/2022,both,chinese,555.8,4301
Sarawak,1/1/2022,both,indian,5,39
Sarawak,1/1/2023,both,bumi_malay,597.6,3288
Sarawak,1/1/2023,both,chinese,556.6,4199
Sarawak,1/1/2023,both,indian,5,34
Selangor,1/1/2000,both,bumi_malay,2087.2,5383
Selangor,1/1/2000,both,chinese,1230.3,4069
Selangor,1/1/2000,both,indian,585.4,2397
Selangor,1/1/2001,both,bumi_malay,2150.7,5747
Selangor,1/1/2001,both,chinese,1254.8,4260
Selangor,1/1/2001,both,indian,595.7,2465
Selangor,1/1/2002,both,bumi_malay,2217.5,6115
Selangor,1/1/2002,both,chinese,1277.1,4348
Selangor,1/1/2002,both,indian,605.6,2550
Selangor,1/1/2003,both,bumi_malay,2287.4,6280
Selangor,1/1/2003,both,chinese,1299.9,4418
Selangor,1/1/2003,both,indian,615.4,2643
Selangor,1/1/2004,both,bumi_malay,2361.6,6410
Selangor,1/1/2004,both,chinese,1322.2,4677
Selangor,1/1/2004,both,indian,625.5,2595
Selangor,1/1/2005,both,bumi_malay,2437.8,6817
Selangor,1/1/2005,both,chinese,1344.4,4790
Selangor,1/1/2005,both,indian,635.2,2789
Selangor,1/1/2006,both,bumi_malay,2515.3,6806
Selangor,1/1/2006,both,chinese,1366.1,5040
Selangor,1/1/2006,both,indian,644.7,2824
Selangor,1/1/2007,both,bumi_malay,2597.7,7070
Selangor,1/1/2007,both,chinese,1387.5,5000
Selangor,1/1/2007,both,indian,654.3,2847
Selangor,1/1/2008,both,bumi_malay,2681.6,7978
Selangor,1/1/2008,both,chinese,1408.7,5343
Selangor,1/1/2008,both,indian,663.4,3186
Selangor,1/1/2009,both,bumi_malay,2774.6,8407
Selangor,1/1/2009,both,chinese,1429.6,5515
Selangor,1/1/2009,both,indian,672.2,3281
Selangor,1/1/2010,both,bumi_malay,2817.3,8277
Selangor,1/1/2010,both,chinese,1449.6,5809
Selangor,1/1/2010,both,indian,680.7,3340
Selangor,1/1/2011,both,bumi_malay,2869.2,8674
Selangor,1/1/2011,both,chinese,1460.9,5975
Selangor,1/1/2011,both,indian,685.9,3452
Selangor,1/1/2012,both,bumi_malay,2937.1,9286
Selangor,1/1/2012,both,chinese,1475.8,6684
Selangor,1/1/2012,both,indian,692.6,3748
Selangor,1/1/2013,both,bumi_malay,3014,9712
Selangor,1/1/2013,both,chinese,1496.4,6741
Selangor,1/1/2013,both,indian,702.2,3930
Selangor,1/1/2014,both,bumi_malay,3090.9,10249
Selangor,1/1/2014,both,chinese,1513.8,7148
Selangor,1/1/2014,both,indian,711.2,4019
Selangor,1/1/2015,both,bumi_malay,3169,11010
Selangor,1/1/2015,both,chinese,1531.7,7504
Selangor,1/1/2015,both,indian,715.5,4008
Selangor,1/1/2016,both,bumi_malay,3240.5,11715
Selangor,1/1/2016,both,chinese,1544,7969
Selangor,1/1/2016,both,indian,719.6,4408
Selangor,1/1/2017,both,bumi_malay,3301.5,12328
Selangor,1/1/2017,both,chinese,1553.4,8457
Selangor,1/1/2017,both,indian,724,4474
Selangor,1/1/2018,both,bumi_malay,3369.9,12785
Selangor,1/1/2018,both,chinese,1560.3,8458
Selangor,1/1/2018,both,indian,727.8,4683
Selangor,1/1/2019,both,bumi_malay,3436.3,12897
Selangor,1/1/2019,both,chinese,1567.1,8655
Selangor,1/1/2019,both,indian,731,4743
Selangor,1/1/2020,both,bumi_malay,3806.2,11653
Selangor,1/1/2020,both,chinese,1756.2,8231
Selangor,1/1/2020,both,indian,726,4173
Selangor,1/1/2021,both,bumi_malay,3865.7,19118
Selangor,1/1/2021,both,chinese,1759,11845
Selangor,1/1/2021,both,indian,728.2,6955
Selangor,1/1/2022,both,bumi_malay,3907.9,15357
Selangor,1/1/2022,both,chinese,1757.8,10318
Selangor,1/1/2022,both,indian,727.6,5517
Selangor,1/1/2023,both,bumi_malay,3956.8,15138
Selangor,1/1/2023,both,chinese,1758.7,10281
Selangor,1/1/2023,both,indian,729.1,5428
Terengganu,1/1/2000,both,bumi_malay,853.6,4349
Terengganu,1/1/2000,both,chinese,25,177
Terengganu,1/1/2000,both,indian,1.9,13
Terengganu,1/1/2001,both,bumi_malay,870.1,4661
Terengganu,1/1/2001,both,chinese,25.2,160
Terengganu,1/1/2001,both,indian,2,14
Terengganu,1/1/2002,both,bumi_malay,885.9,4832
Terengganu,1/1/2002,both,chinese,25.4,153
Terengganu,1/1/2002,both,indian,2.1,14
Terengganu,1/1/2003,both,bumi_malay,900.1,5118
Terengganu,1/1/2003,both,chinese,25.6,173
Terengganu,1/1/2003,both,indian,2.1,16
Terengganu,1/1/2004,both,bumi_malay,914.5,5009
Terengganu,1/1/2004,both,chinese,25.8,174
Terengganu,1/1/2004,both,indian,2.2,16
Terengganu,1/1/2005,both,bumi_malay,928.6,5128
Terengganu,1/1/2005,both,chinese,26,181
Terengganu,1/1/2005,both,indian,2.3,13
Terengganu,1/1/2006,both,bumi_malay,942.3,5157
Terengganu,1/1/2006,both,chinese,26.1,181
Terengganu,1/1/2006,both,indian,2.4,16
Terengganu,1/1/2007,both,bumi_malay,956.1,5342
Terengganu,1/1/2007,both,chinese,26.3,153
Terengganu,1/1/2007,both,indian,2.4,8
Terengganu,1/1/2008,both,bumi_malay,970.2,5511
Terengganu,1/1/2008,both,chinese,26.4,196
Terengganu,1/1/2008,both,indian,2.5,19
Terengganu,1/1/2009,both,bumi_malay,985,5736
Terengganu,1/1/2009,both,chinese,26.6,171
Terengganu,1/1/2009,both,indian,2.6,16
Terengganu,1/1/2010,both,bumi_malay,999.7,5593
Terengganu,1/1/2010,both,chinese,26.7,193
Terengganu,1/1/2010,both,indian,2.6,18
Terengganu,1/1/2011,both,bumi_malay,1019.5,5940
Terengganu,1/1/2011,both,chinese,26.9,200
Terengganu,1/1/2011,both,indian,2.8,15
Terengganu,1/1/2012,both,bumi_malay,1035.1,5903
Terengganu,1/1/2012,both,chinese,26.6,197
Terengganu,1/1/2012,both,indian,2.7,16
Terengganu,1/1/2013,both,bumi_malay,1053.3,6163
Terengganu,1/1/2013,both,chinese,27.2,183
Terengganu,1/1/2013,both,indian,2.7,14
Terengganu,1/1/2014,both,bumi_malay,1073.1,6207
Terengganu,1/1/2014,both,chinese,27.8,190
Terengganu,1/1/2014,both,indian,2.7,14
